permno,adate,qdate,public_date,pe_exi,ps,ptb,TICKER
59176,20091231,20100331,20100731,22.892,1.973,3.997,AXP
59176,20091231,20100630,20100831,14.767,1.702,3.305,AXP
59176,20091231,20100630,20100930,15.567,1.794,3.485,AXP
59176,20091231,20100630,20101031,15.356,1.771,3.44,AXP
59176,20091231,20100930,20101130,14.124,1.781,3.268,AXP
59176,20091231,20100930,20101231,14.026,1.769,3.245,AXP
59176,20091231,20100930,20110131,14.176,1.788,3.28,AXP
59176,20101231,20101231,20110228,13.006,1.732,3.228,AXP
59176,20101231,20101231,20110331,13.493,1.797,3.348,AXP
59176,20101231,20101231,20110430,14.651,1.951,3.635,AXP
59176,20101231,20110331,20110531,14.373,2.036,3.548,AXP
